Project #1272129:
Spearman - 
,Commits,Failures,Betweenness Centrality,Closeness Centrality,Degree Centrality
Commits,1.0,0.6795712016784818,0.2506230247374872,-0.28127974822356,0.7367665109045162
Failures,0.6795712016784818,1.0,0.09318443087572144,-0.133368885015416,0.5287632054831691
Betweenness Centrality,0.25062302473748743,0.09318443087572215,1.0,0.6161682887475693,0.6752845572453168
Closeness Centrality,-0.2812797482235599,-0.1333688850154158,0.6161682887475693,1.0,0.331930108373442
Degree Centrality,0.7367665109045162,0.5287632054831691,0.6752845572453168,0.3319301083734419,1.0
,Commits,Failures,Betweenness Centrality,Closeness Centrality,Degree Centrality
Commits,0.0,1.0,1.0,1.0,1.0
Failures,1.0,0.0,1.0,1.0,1.0
Betweenness Centrality,1.0,1.0,0.0,1.0,1.0
Closeness Centrality,1.0,1.0,1.0,0.0,1.0
Degree Centrality,1.0,1.0,1.0,1.0,0.0
Precision & Recall - 
Threshold,0.25
0,0.6417322834645669,0.933206106870229
1,0.6232439335887612,0.9402697495183044
2,0.6197183098591549,0.9398058252427185
3,0.639135959339263,0.9401869158878504
4,0.6373902132998746,0.9548872180451128
5,0.6123737373737373,0.9362934362934363
6,0.6131953428201811,0.931237721021611
7,0.6049222797927462,0.9265873015873016
8,0.6263157894736842,0.9444444444444444
9,0.6269430051813472,0.9166666666666666
10,0.6356589147286822,0.9318181818181818
11,0.6165605095541401,0.9201520912547528
12,0.6087533156498673,0.9329268292682927
13,0.6341463414634146,0.940952380952381
14,0.6096324461343473,0.9412915851272016
15,0.6181592039800995,0.9342105263157895
16,0.6469849246231156,0.9537037037037037
17,0.6285362853628537,0.930783242258652
18,0.6222509702457956,0.9431372549019608
19,0.6267696267696268,0.9347408829174664
20,0.6291390728476821,0.927734375
21,0.65,0.9483985765124555
22,0.6311688311688312,0.9455252918287937
23,0.6332899869960988,0.9293893129770993
24,0.6335078534031413,0.9254302103250478
25,0.6090225563909775,0.9382239382239382
26,0.6234096692111959,0.9496124031007752
27,0.6116248348745046,0.9410569105691057
28,0.6324257425742574,0.9462962962962963
29,0.645466847090663,0.954
30,0.6307106598984772,0.9430740037950665
31,0.6275510204081632,0.9407265774378585
32,0.6155778894472361,0.9333333333333333
33,0.630461922596754,0.9369202226345084
34,0.6246819338422391,0.9281663516068053
35,0.640960809102402,0.949438202247191
36,0.6361355081555834,0.949438202247191
37,0.6438356164383562,0.9494949494949495
38,0.6185567010309279,0.9375
39,0.6148825065274152,0.942
40,0.6289707750952986,0.9357277882797732
41,0.6143386897404203,0.935969868173258
42,0.6207792207792208,0.9579158316633266
43,0.617906683480454,0.9459459459459459
44,0.6450381679389313,0.9371534195933456
45,0.6679340937896071,0.947841726618705
46,0.6299212598425197,0.935672514619883
47,0.6228419654714475,0.9324055666003976
48,0.664572864321608,0.9446428571428571
49,0.6154806491885143,0.9372623574144486
50,0.6379746835443038,0.9385474860335196
51,0.6053984575835476,0.9308300395256917
52,0.6381909547738693,0.9459962756052142
53,0.6412776412776413,0.9439421338155516
54,0.6221374045801527,0.933206106870229
55,0.6383526383526383,0.9340866290018832
56,0.6303258145363408,0.9419475655430711
57,0.6245210727969349,0.9513618677042801
58,0.6430379746835443,0.9338235294117647
59,0.6484472049689441,0.9439421338155516
60,0.636594663278272,0.9329608938547486
61,0.6373193166885677,0.9238095238095239
62,0.6397984886649875,0.9355432780847146
63,0.6113924050632912,0.9415204678362573
64,0.6153846153846154,0.9475728155339805
65,0.6412903225806451,0.9539347408829175
66,0.6302631578947369,0.9229287090558767
67,0.6478318002628121,0.9197761194029851
68,0.632258064516129,0.9369024856596558
69,0.6119205298013245,0.9390243902439024
70,0.6270753512132823,0.9370229007633588
71,0.6445264452644527,0.9424460431654677
72,0.6517285531370038,0.9460966542750929
73,0.6378653113087674,0.943609022556391
74,0.616580310880829,0.9333333333333333
75,0.6594663278271918,0.9284436493738819
76,0.6416772554002541,0.926605504587156
77,0.6148148148148148,0.9343339587242027
78,0.6227621483375959,0.9293893129770993
79,0.6179361179361179,0.9280442804428044
80,0.6254927726675427,0.9351669941060904
81,0.6423267326732673,0.9402173913043478
82,0.631439894319683,0.9299610894941635
83,0.6199213630406291,0.9384920634920635
84,0.6313868613138686,0.9351351351351351
85,0.6402048655569782,0.9345794392523364
86,0.6363636363636364,0.9315068493150684
87,0.6230964467005076,0.9442307692307692
88,0.6324675324675325,0.941972920696325
89,0.6392638036809816,0.9421338155515371
90,0.6150061500615006,0.9398496240601504
91,0.6339285714285714,0.9430740037950665
92,0.6271820448877805,0.9490566037735849
93,0.6224489795918368,0.9475728155339805
94,0.6421188630490956,0.9272388059701493
95,0.6108949416342413,0.9401197604790419
96,0.6438356164383562,0.9486238532110092
97,0.6059850374064838,0.9382239382239382
98,0.6205128205128205,0.9236641221374046
99,0.6307490144546649,0.9284332688588007
Mean,0.6294539351996178,0.9381383421328948
Median,0.6300922088686283,0.9382239382239382
Standard Dev.,0.013085945200086255,0.00843871472918052
-,-,-,-
