Project #9893769:
Spearman - 
,Commits,Failures,Betweenness Centrality,Closeness Centrality,Degree Centrality
Commits,1.0,0.934529334181277,0.7723620459760169,0.7007081300424789,0.9709299917070717
Failures,0.934529334181277,1.0,0.76686453949329,0.6521479369210005,0.9273087090010064
Betweenness Centrality,0.7723620459760169,0.76686453949329,1.0,0.8390506942527984,0.8401895585473315
Closeness Centrality,0.700708130042479,0.6521479369210006,0.8390506942527984,1.0,0.7709946139334184
Degree Centrality,0.9709299917070717,0.9273087090010064,0.8401895585473315,0.7709946139334184,1.0
,Commits,Failures,Betweenness Centrality,Closeness Centrality,Degree Centrality
Commits,0.0,1.0,1.0,1.0,1.0
Failures,1.0,0.0,1.0,1.0,1.0
Betweenness Centrality,1.0,1.0,0.0,1.0,1.0
Closeness Centrality,1.0,1.0,1.0,0.0,1.0
Degree Centrality,1.0,1.0,1.0,1.0,0.0
Precision & Recall - 
Threshold,0.25
0,0.716024340770791,0.7724288840262582
1,0.7730192719486081,0.7322515212981744
2,0.7384937238493724,0.7640692640692641
3,0.7731277533039648,0.7564655172413793
4,0.7274509803921568,0.7860169491525424
5,0.7305263157894737,0.8088578088578089
6,0.7643312101910829,0.7708779443254818
7,0.7543186180422264,0.7797619047619048
8,0.742393509127789,0.7922077922077922
9,0.7594433399602386,0.7780040733197556
10,0.7355371900826446,0.7911111111111111
11,0.7329059829059829,0.7725225225225225
12,0.7329545454545454,0.797938144329897
13,0.7326086956521739,0.7711670480549199
14,0.7656903765690377,0.7705263157894737
15,0.7207392197125256,0.785234899328859
16,0.7393939393939394,0.7922077922077922
17,0.7463312368972747,0.7807017543859649
18,0.7289915966386554,0.7904328018223234
19,0.7323651452282157,0.7724288840262582
20,0.7439824945295405,0.7640449438202247
21,0.6963562753036437,0.7818181818181819
22,0.7276264591439688,0.7711340206185567
23,0.75,0.7946611909650924
24,0.7653061224489796,0.7560483870967742
25,0.7684426229508197,0.8099352051835853
26,0.75,0.7885010266940452
27,0.768762677484787,0.7656565656565657
28,0.7509803921568627,0.8148936170212766
29,0.7791932059447984,0.7238658777120316
30,0.7326315789473684,0.759825327510917
31,0.7467166979362101,0.804040404040404
32,0.7463002114164905,0.7657266811279827
33,0.748995983935743,0.7902542372881356
34,0.7453416149068323,0.759493670886076
35,0.7415506958250497,0.7738589211618258
36,0.7127882599580713,0.7888631090487239
37,0.7291666666666666,0.7954545454545454
38,0.7381443298969073,0.7902869757174393
39,0.753061224489796,0.7935483870967742
40,0.7404426559356136,0.7913978494623656
41,0.7269076305220884,0.7835497835497836
42,0.7654320987654321,0.783157894736842
43,0.7290836653386454,0.7870967741935484
44,0.7375,0.7712418300653595
45,0.7428571428571429,0.7722772277227723
46,0.7376425855513308,0.825531914893617
47,0.716297786720322,0.775599128540305
48,0.751984126984127,0.7879417879417879
49,0.7374749498997996,0.7846481876332623
50,0.7468619246861925,0.7644539614561028
51,0.7355371900826446,0.7982062780269058
52,0.7440476190476191,0.7878151260504201
53,0.7811244979919679,0.7718253968253969
54,0.735655737704918,0.7670940170940171
55,0.7276507276507277,0.7954545454545454
56,0.7545638945233266,0.779874213836478
57,0.7635574837310195,0.7635574837310195
58,0.7375,0.7629310344827587
59,0.7484536082474227,0.7806451612903226
60,0.8161434977578476,0.7520661157024794
61,0.73,0.7849462365591398
62,0.7122448979591837,0.7687224669603524
63,0.7148846960167715,0.7893518518518519
64,0.746031746031746,0.7949260042283298
65,0.7158119658119658,0.771889400921659
66,0.7606490872210954,0.7747933884297521
67,0.7402862985685071,0.7852494577006508
68,0.7494949494949495,0.7910447761194029
69,0.7397849462365591,0.7765237020316027
70,0.7694013303769401,0.7660044150110376
71,0.7110187110187111,0.7702702702702703
72,0.7318548387096774,0.7908496732026143
73,0.734375,0.7983014861995754
74,0.7131630648330058,0.8120805369127517
75,0.7382413087934561,0.7552301255230126
76,0.7427466150870407,0.7852760736196319
77,0.7654320987654321,0.7982832618025751
78,0.7301587301587301,0.8
79,0.7224409448818898,0.8173719376391982
80,0.7371541501976284,0.8021505376344086
81,0.7698744769874477,0.7763713080168776
82,0.7377049180327869,0.7725321888412017
83,0.7504835589941973,0.776
84,0.6981891348088531,0.7940503432494279
85,0.7354085603112841,0.7941176470588235
86,0.7673956262425448,0.7861507128309573
87,0.7369477911646586,0.7825159914712153
88,0.7757201646090535,0.7678207739307535
89,0.7309322033898306,0.782312925170068
90,0.7299412915851272,0.764344262295082
91,0.7629482071713147,0.7946058091286307
92,0.7693965517241379,0.7693965517241379
93,0.7465346534653465,0.7936842105263158
94,0.7644628099173554,0.7922912205567452
95,0.7126213592233009,0.7693920335429769
96,0.7176220806794055,0.7544642857142857
97,0.7468879668049793,0.7860262008733624
98,0.7223382045929019,0.7740492170022372
99,0.7770419426048565,0.7426160337552743
Mean,0.742763402123241,0.7804949723975492
Median,0.7400356224025331,0.782065553494125
Standard Dev.,0.019808371385282034,0.01705722825242052
-,-,-,-
